2000,11/08 1200,11/08 1300,11/09 1500,0,0,...,...,Y,...,2,50,440,500,7,1,-36,..., 
2000,11/28 0530,11/28 1100,11/29 2200,11,0,...,...,Y,N,2,50 S,540,580,9,1,-119,720,11/25/26 (p)
2001,01/23 1048,01/24 0900,01/26 0700,0,ns,...,...,Y,...,2,140 S,400,550,4,1,-61,680,01/20 2130 H (p)
2001,03/31 0052,03/31 0500,03/31 2200,0,nc,...,...,Y,N,3,200 S,640,710,33,1,-387,690,03/28 1250 H
2001,03/31 2200,04/01 0400,04/03 1500,nc,0,...,...,Y,Y,2,200,600,820,5,1,...,700,03/29 1026 H
2001,05/07 0800,05/07 1900,05/08 0700,0,12,...,...,Y,Y,2,30,360,410,8,1,-25,..., 
2001,05/08 1101,05/09 1200,05/10 2200,0,nc,...,...,N,N,2,50 S,430,560,8,1,-76,..., 
2001,06/07 0852(A),06/07 1800,06/08 0700,ns,ns,...,...,N,N,1,50 S,390,430,9,1,-8,..., 
2001,06/27 0300,06/27 0300,06/28 1700,0,ns,...,...,N,...,1,20,420,490,3,1,-18,..., 
2001,07/13 1700,07/13 1700,07/14 0100,0,0,...,...,N,...,2,20,400,420,8,1,-4,..., 
2001,08/30 1411,08/30 1700,08/31 1000,0,0,...,...,Y,...,3W,50 S,420,500,6,1,-40,..., 
2001,09/01 1300,09/01 1300,09/02 2200,0,0,...,...,N,...,2,0,360,410,5,1,-17,..., 
2001,09/13 0231(W),09/13 1800,09/14 2200,0,4,...,...,Y,...,2,30 S,410,440,10,1,-57,..., 
2001,09/23 2000,09/24 0000,09/24 2200,8,-4,...,...,N,...,3W,30,440,530,7,1,-73,570,09/20 1931
2001,09/29 0940,09/29 1100,10/01 0000,10,0,...,...,Y,...,2,180 S,560,700,12,1,-66,790,09/27 0454?
2001,10/11 1701,10/12 0400,10/12 0900,-7,0,...,...,Y,...,2,180 S,560,570,22,1,-71,780,10/09 1130 H
2001,11/05 1000,11/05 1900,11/6 0600,0,0,...,...,SEP,...,2,30,420,430,18,1,-73,..., 
2001,11/06 0152,11/06 1200,11/09 0300,0,-39,...,...,Y,...,2,300 S,600,750,7,1,-292,1250,11/04 1635 H
2001,11/19 1815,11/19 2200,11/21 1300,0,0,...,...,Y,...,3W,130 S,430,570,6,1,-47,680,11/17 0530 H
2001,12/29 0538,12/30 0000,12/30 1800,-14,-6,...,...,N,...,3,90 S,400,460,16,1,-58,580,12/26 0530?
2002,04/12 0100,04/12 0100,04/13 1300,0,0,...,...,N,N,3W,0,420,450,8,1,-32,..., 
2002,05/11 1014,05/11 1500,05/12 0000,0,0,...,...,N,...,2,90 S,430,440,15,1,-110,610,05/08 1350 H
2002,05/20 0340,05/20 1000,05/21 2200,-7,-8,...,...,Y,Y,3,70 S,420,510,7,1,-36,420,05/16 0050 H
2002,07/17 1603,07/18 1200,07/19 0900,0,nc,...,...,Y,N,3,100 S,460,520,6,1,-17,955,07/15 2030 H
2002,08/18 1846,08/19 1200,08/21 1400,-7,38,...,...,Y,...,2,160 S,460,580,8,1,-106,766,08/16 1230 H
2002,08/29 2100,08/29 2100,08/30 0600,6,nc,...,...,N,...,2W,0,400,420,8,1,-42,..., 
2002,09/07 1200,09/07 1200,09/08 0400,0,0,...,...,Y,N,2,0,380,400,8,1,-41,..., 
2002,09/08 2000,09/08 2200,09/10 2100,18,15,...,...,N,...,2,50,440,520,9,1,-82,..., 
2002,10/02 2210(A),10/03 0100,10/04 1800,0,6,...,...,N,...,2,80 S,430,520,11,1,-146,..., 
2002,11/16 2305(A),11/17 1000,11/19 1200,0,nc,...,...,Y,...,2,20 S,380,500,10,1,-52,..., 
2003,05/09 0455(A),05/09 0700,05/11 0000,0,12,...,...,N,...,2,100 S,680,900,8,1,-84,..., 
2003,05/29 1224,05/29 1300,05/29 1800,0,nc,...,...,Y,...,3,70 S,650,680,10,1,-49,..., 
2003,05/29 1825(A),05/30 0200,05/30 1600,nc,0,...,...,Y,...,3,120 S,600,760,20,1,-144,999,05/28 0050 H
2003,06/15 1500,06/15 2000,06/16 2100,6,0,...,...,Y,...,3,80,510,590,10,1,-68,dg,dg
2003,07/23 1400,07/23 1400,07/24 1600,0,0,...,...,N,...,2,90,430,500,6,1,-26,..., 
2003,08/04 1700,08/04 2200,08/06 0200,5,0,...,...,Y,...,2,0,440,500,9,1,-60,..., 
2003,08/15 1200,08/16 0200,08/17 1600,-9,0,...,...,N,...,2,70,490,620,7,1,-11,..., 
2003,10/21 2200,10/22 0200,10/24 1500,0,nc,...,...,Y,...,2,100,520,740,9,1,-61,..., 
2003,10/24 1524,10/24 2100,10/25 1200,nc,nc,...,...,Y,Y,2,140 S,560,600,21,1,-36,760,10/22 0830
2003,10/26 1908,10/26 2200,10/28 0000,0,0,...,...,Y,...,2,90 S,470,540,10,1,-52,..., 
2003,10/30 1619(A),10/31 0200,11/02 0000,0,24,...,...,Y,...,2,750 S,800,1700,9,1,-383,2138,10/29 2054 H
2004,01/09 1500,01/10 0600,01/11 0500,-12,0,...,...,N,N,2,60,560,620,10,1,-45,..., 
2004,01/23 1425(A),01/23 2300,01/25 0400,0,2,...,...,Y,Y,2,60 S,490,550,10,1,-81,720,01/21 0454 H
2004,04/26 1604,04/26 1700,04/27 2000,...,...,...,...,N,...,2,50,460,500,6,1,0,dg,dg
2004,05/01 1200,05/01 1500,05/02 2100,0,0,...,...,Y,...,2,30,400,430,9,1,-13,dg,dg
2004,07/25 1500,07/25 2000,07/26 2200,nc,...,...,...,Y,Y,2,110,640,680,6,1,...,890,07/23 1606 H
2004,08/01 0100,08/01 0900,08/02 0400,0,0,...,...,N,...,3,40,440,520,6,1,-33,..., 
2004,09/13 2003,09/14 1500,09/16 1200,-6,0,...,...,Y,...,3W,110 S,550,600,6,1,-38,960,09/12 0036 H
2004,09/17 2100,09/18 1200,09/20 0000,0,0,...,...,N,Y,3,20,400,500,6,1,-33,500,09/14 1010 H
2004,11/11 1710,11/12 0800,11/13 2300,0,0,...,...,Y,...,2,60,520,670,7,1,-92,1080,11/10 0226 H
2004,12/11 1340,12/12 2200,12/13 1900,0,0,...,...,Y,...,2,60,400,580,13,1,-56,640,12/8 2026 H
2004,12/27 0500,12/27 1600,12/29 0200,24,0,...,...,Y,N,3,80,440,560,7,1,-47,dg,dg
2005,01/07 0922,01/07 1500,01/08 1200,0,0,...,...,N,N,2,60,520,570,17,1,-93,550,(01/04 0616 )
